ano_eleicao,sigla_uf,codigo_municipio,nome_municipio,total_votos_municipio,enpv,codmun,regiao,qtd_veiculos,veiculos_por_100k_hab,populacao_2020,idhm,idhm_r,idhm_e
2020,PE,23043,Santa Cruz Da Baixa Verde,14266,5.4182072791099305,2612471,Nordeste,0,0,12650,0.612,0.557,0.523
2020,PE,23051,Agrestina,30071,5.327726505813618,2600302,Nordeste,0,0,25065,0.592,0.581,0.47
2020,PE,23060,Xexéu,15541,4.440076009904319,2616506,Nordeste,0,0,14757,0.552,0.549,0.436
2020,PE,23078,Água Preta,32000,5.550653201302374,2600401,Nordeste,0,0,37082,0.553,0.514,0.432
2020,PE,23086,Vertente Do Lério,11847,5.275429296669989,2616183,Nordeste,0,0,7571,0.563,0.532,0.461
2020,PE,23094,Águas Belas,43711,7.886223027195695,2600500,Nordeste,0,0,43686,0.526,0.546,0.385
2020,PE,23108,Santa Cruz,18480,2.788763911792622,2612455,Nordeste,0,0,15558,0.549,0.522,0.438
2020,PE,23116,Alagoinha,15747,3.2961649742419996,2600609,Nordeste,0,0,14718,0.599,0.569,0.472
2020,PE,23124,Jucati,15674,4.523353516562142,2608255,Nordeste,0,0,11485,0.55,0.541,0.451
2020,PE,23132,Aliança,33032,3.6936290969977126,2600708,Nordeste,0,0,38397,0.604,0.565,0.488
2020,PE,23140,Dormentes,25630,2.400568681288422,2605152,Nordeste,0,0,19079,0.589,0.558,0.495
2020,PE,23159,Altinho,24142,5.191355251737406,2600807,Nordeste,0,0,22984,0.598,0.559,0.482
2020,PE,23167,Carnaubeira Da Penha,18568,5.489168873798828,2603926,Nordeste,0,0,13025,0.573,0.491,0.508
2020,PE,23175,Amaraji,24326,6.182549070331042,2600906,Nordeste,0,0,22870,0.58,0.575,0.454
2020,PE,23183,Lagoa Grande,30106,3.7316493838140725,2608750,Nordeste,0,0,25849,0.597,0.581,0.52
2020,PE,23191,Angelim,14043,3.2427579252535876,2601003,Nordeste,0,0,11226,0.572,0.555,0.448
2020,PE,23205,Araçoiaba,25282,5.9068429604034405,2601052,Nordeste,0,0,20733,0.592,0.544,0.498
2020,PE,23213,Araripina,83107,5.478416370393426,2601102,Nordeste,8,9.4268,84864,0.602,0.595,0.467
2020,PE,23221,Casinhas,13642,4.397831145022149,2604155,Nordeste,1,6.9599,14368,0.567,0.518,0.489
2020,PE,23230,Arcoverde,53993,5.9076779719815375,2601201,Nordeste,4,5.3460,74822,0.667,0.654,0.567
2020,PE,23248,Manari,18266,3.885167786150834,2609154,Nordeste,0,0,21776,0.487,0.477,0.354
2020,PE,23256,Barra De Guabiraba,16247,4.063385971162914,2601300,Nordeste,0,0,14510,0.577,0.558,0.474
2020,PE,23264,Jatobá,16242,5.307588546536436,2608057,Nordeste,0,0,14850,0.645,0.604,0.573
2020,PE,23272,Barreiros,43010,6.285469334827517,2601409,Nordeste,1,2.3384,42764,0.586,0.561,0.491
2020,PE,23280,Tamandaré,26782,6.041449989388988,2614857,Nordeste,0,0,23623,0.593,0.583,0.479
2020,PE,23299,Belém De Maria,15521,5.513365047008079,2601508,Nordeste,0,0,12122,0.578,0.537,0.479
2020,PE,23302,Jaqueira,14568,5.778598527475422,2607950,Nordeste,0,0,11644,0.575,0.557,0.454
2020,PE,23310,Belém Do São Francisco,23172,5.152758227047972,2601607,Nordeste,1,4.8239,20730,0.642,0.611,0.553
2020,PE,23329,Santa Filomena,19455,4.859242743267319,2612554,Nordeste,0,0,14562,0.533,0.496,0.406
2020,PE,23337,Belo Jardim,85821,7.582458260251471,2601706,Nordeste,4,5.2160,76687,0.629,0.617,0.514
2020,PE,23353,Betânia,14663,2.3828725796886134,2601805,Nordeste,0,0,12765,0.559,0.533,0.441
2020,PE,23370,Bezerros,66160,5.708604136423124,2601904,Nordeste,3,4.9277,60880,0.606,0.608,0.487
2020,PE,23396,Bodocó,38991,4.543491213192792,2602001,Nordeste,0,0,38378,0.565,0.543,0.445
2020,PE,23418,Bom Conselho,48717,6.891264554080151,2602100,Nordeste,3,6.1517,48767,0.563,0.585,0.433
2020,PE,23434,Bom Jardim,44664,5.774005408483538,2602209,Nordeste,0,0,39983,0.602,0.552,0.515
2020,PE,23450,Bonito,43060,5.75416421975924,2602308,Nordeste,1,2.6235,38117,0.561,0.559,0.42
2020,PE,23477,Brejão,12567,3.5906552672636836,2602407,Nordeste,0,0,8987,0.547,0.54,0.417
2020,PE,23493,Brejinho,11766,2.70173512906268,2602506,Nordeste,0,0,7488,0.574,0.563,0.493
2020,PE,23515,Brejo Da Madre De Deus,47667,5.133236625200713,2602605,Nordeste,0,0,51225,0.562,0.581,0.417
2020,PE,23531,Buenos Aires,18377,5.318447233344378,2602704,Nordeste,0,0,13190,0.593,0.556,0.481
2020,PE,23558,Buíque,41812,4.218703173453209,2602803,Nordeste,0,0,58919,0.527,0.497,0.395
2020,PE,23574,Cabo De Santo Agostinho,226941,9.188342904057347,2602902,Nordeste,1,0.4786,208944,0.686,0.654,0.609
2020,PE,23590,Cabrobó,37352,8.548268766707508,2603009,Nordeste,0,0,34503,0.623,0.581,0.539
2020,PE,23612,Cachoeirinha,22595,4.379657875007233,2603108,Nordeste,1,4.8778,20501,0.579,0.587,0.439
2020,PE,23639,Caetés,26423,4.402705594422259,2603207,Nordeste,0,0,28904,0.522,0.497,0.392
2020,PE,23655,Calçado,11337,2.955887291102404,2603306,Nordeste,0,0,11018,0.566,0.529,0.468
2020,PE,23671,Calumbi,10023,3.9691320024971497,2603405,Nordeste,0,0,5747,0.571,0.567,0.46
2020,PE,23698,Camocim De São Félix,22187,4.487604250864005,2603504,Nordeste,1,5.2910,18900,0.588,0.585,0.472
2020,PE,23710,Camutanga,11604,4.805238839107124,2603603,Nordeste,0,0,8572,0.606,0.57,0.514
2020,PE,23736,Canhotinho,23601,4.323384523640011,2603702,Nordeste,0,0,24773,0.541,0.543,0.403
2020,PE,23752,Capoeiras,16697,5.516767321338411,2603801,Nordeste,0,0,20048,0.549,0.529,0.419
2020,PE,23779,Carnaíba,22339,4.550005247681877,2603900,Nordeste,1,5.0997,19609,0.583,0.54,0.505
2020,PE,23795,Carpina,82283,6.791401162869994,2604007,Nordeste,4,4.7396,84395,0.68,0.63,0.619
2020,PE,23817,Caruaru,333276,6.441456196340315,2604106,Nordeste,13,3.5589,365278,0.677,0.681,0.569
2020,PE,23833,Catende,36092,8.691840445540672,2604205,Nordeste,0,0,43340,0.609,0.578,0.515
2020,PE,23850,Cedro,14118,4.876711619559291,2604304,Nordeste,0,0,11891,0.615,0.565,0.573
2020,PE,23876,Chã De Alegria,17953,4.867518351193751,2604403,Nordeste,0,0,13556,0.604,0.546,0.529
2020,PE,23892,Chã Grande,27536,4.781593589543859,2604502,Nordeste,0,0,21815,0.599,0.603,0.443
2020,PE,23914,Condado,29811,7.775607988407804,2604601,Nordeste,0,0,26590,0.602,0.581,0.527
2020,PE,23930,Correntes,19001,3.9755086543604996,2604700,Nordeste,0,0,18268,0.536,0.551,0.385
2020,PE,23957,Cortês,16855,6.400763325842559,2604809,Nordeste,0,0,12560,0.568,0.541,0.478
2020,PE,23973,Cumaru,19059,4.0035658686588995,2604908,Nordeste,0,0,10192,0.572,0.553,0.47
2020,PE,23990,Cupira,29762,4.642692535801224,2605004,Nordeste,2,8.2737,24173,0.592,0.601,0.453
2020,PE,24015,Custódia,39077,3.3498057791420104,2605103,Nordeste,0,0,37375,0.594,0.607,0.489
2020,PE,24031,Escada,69150,8.78147308706122,2605202,Nordeste,2,2.8863,69292,0.632,0.594,0.543
2020,PE,24058,Exu,40415,5.215474841376733,2605301,Nordeste,0,0,31766,0.576,0.543,0.454
2020,PE,24074,Feira Nova,28198,5.171955651103262,2605400,Nordeste,0,0,22247,0.6,0.581,0.46
2020,PE,24090,Ferreiros,15507,2.7461188739981903,2605509,Nordeste,0,0,12170,0.622,0.589,0.519
2020,PE,24112,Flores,22961,3.571861809320978,2605608,Nordeste,0,0,22618,0.556,0.544,0.423
2020,PE,24139,Floresta,34945,5.549008140029199,2605707,Nordeste,1,3.0135,33184,0.626,0.588,0.538
2020,PE,24155,Frei Miguelinho,20071,4.732099226758303,2605806,Nordeste,0,0,15546,0.576,0.575,0.438
2020,PE,24171,Gameleira,23004,5.537907788915369,2605905,Nordeste,0,0,31318,0.602,0.541,0.532
2020,PE,24198,Garanhuns,127086,8.988742312288062,2606002,Nordeste,12,8.5362,140577,0.664,0.662,0.556
2020,PE,24210,Glória Do Goitá,32310,5.137849811910211,2606101,Nordeste,0,0,30751,0.604,0.57,0.506
2020,PE,24236,Goiana,90645,7.036218351441241,2606200,Nordeste,3,3.7474,80055,0.651,0.614,0.576
2020,PE,24252,Granito,11225,3.9863814810846026,2606309,Nordeste,0,0,7537,0.595,0.543,0.502
2020,PE,24279,Gravatá,95604,6.539376107308203,2606408,Nordeste,4,4.7226,84699,0.634,0.63,0.51
2020,PE,24295,Iati,21181,5.58156156433898,2606507,Nordeste,0,0,19241,0.528,0.518,0.369
2020,PE,24317,Ibimirim,29545,4.770955532062611,2606606,Nordeste,0,0,29412,0.552,0.533,0.446
2020,PE,24333,Ibirajuba,11167,2.4632619332022863,2606705,Nordeste,0,0,7768,0.58,0.545,0.476
2020,PE,24350,Igarassu,116645,6.8132498733723965,2606804,Nordeste,0,0,118370,0.665,0.622,0.606
2020,PE,24376,Iguaracy,13214,5.178958142247618,2606903,Nordeste,0,0,12247,0.598,0.58,0.48
2020,PE,24392,Inajá,21165,3.191539874735345,2607000,Nordeste,0,0,23645,0.523,0.503,0.4
2020,PE,24414,Ingazeira,6638,3.492949185143165,2607109,Nordeste,0,0,4543,0.608,0.575,0.51
2020,PE,24430,Ipojuca,123553,8.137717174114103,2607208,Nordeste,0,0,97669,0.619,0.613,0.499
2020,PE,24457,Ipubi,30756,4.1710775300075404,2607307,Nordeste,1,3.2065,31187,0.55,0.541,0.433
2020,PE,24473,Itacuruba,7395,3.8776997761492003,2607406,Nordeste,0,0,4966,0.595,0.567,0.523
2020,PE,24490,Itaíba,27530,5.503071318615935,2607505,Nordeste,0,0,26308,0.51,0.531,0.364
2020,PE,24511,Ilha De Itamaracá,24741,9.017820844073647,2607604,Nordeste,0,0,26672,0.653,0.627,0.548
2020,PE,24538,Itapetim,18046,3.9731096295943846,2607703,Nordeste,0,0,13553,0.592,0.598,0.494
2020,PE,24554,Itaquitinga,20775,5.364118335908236,2607802,Nordeste,0,0,17006,0.586,0.554,0.509
2020,PE,24570,Jaboatão Dos Guararapes,554821,8.485165250367974,2607901,Nordeste,3,0.4244,706867,0.717,0.692,0.642
2020,PE,24597,Jataúba,22473,4.42254171516925,2608008,Nordeste,0,0,17228,0.53,0.549,0.381
2020,PE,24619,João Alfredo,36410,4.148355005545772,2608107,Nordeste,0,0,33328,0.576,0.569,0.466
2020,PE,24635,Joaquim Nabuco,20465,5.129558340213203,2608206,Nordeste,0,0,16011,0.554,0.561,0.449
2020,PE,24651,Jupi,14965,2.7802883069336084,2608305,Nordeste,0,0,14922,0.575,0.56,0.487
2020,PE,24678,Jurema,17304,4.036131623096129,2608404,Nordeste,0,0,15431,0.509,0.522,0.372
2020,PE,24694,Lagoa De Itaenga,27559,5.8037687602424395,2608503,Nordeste,0,0,21460,0.602,0.555,0.509
2020,PE,24716,Lagoa Do Ouro,15639,4.786162392916024,2608602,Nordeste,0,0,13224,0.525,0.536,0.369
2020,PE,24732,Lagoa Dos Gatos,17651,2.928179032061954,2608701,Nordeste,0,0,16318,0.551,0.555,0.416
2020,PE,24759,Lajedo,45690,5.846831220943919,2608800,Nordeste,0,0,40589,0.611,0.599,0.503
2020,PE,24775,Limoeiro,63644,8.810957265464822,2608909,Nordeste,5,8.8971,56198,0.663,0.628,0.583
2020,PE,24791,Macaparana,21420,3.302146390403678,2609006,Nordeste,0,0,25472,0.609,0.571,0.508
2020,PE,24813,Machados,16368,2.7429222927108747,2609105,Nordeste,0,0,16321,0.578,0.541,0.466
2020,PE,24830,Maraial,13191,7.407408648264683,2609204,Nordeste,0,0,11220,0.534,0.541,0.403
2020,PE,24856,Mirandiba,17474,4.846151089432478,2609303,Nordeste,1,6.4641,15470,0.591,0.512,0.525
2020,PE,24872,Moreno,66265,8.911020478372485,2609402,Nordeste,0,0,63294,0.652,0.61,0.564
2020,PE,24899,Nazaré Da Mata,29405,6.560106658575514,2609501,Nordeste,1,3.0700,32573,0.662,0.608,0.604
2020,PE,24910,Olinda,387079,7.626875744122525,2609600,Nordeste,7,1.7806,393115,0.735,0.704,0.675
2020,PE,24937,Orobó,27182,4.806568310088199,2609709,Nordeste,1,4.1780,23935,0.61,0.545,0.528
2020,PE,24953,Orocó,18793,6.306874842418243,2609808,Nordeste,0,0,15152,0.61,0.536,0.553
2020,PE,24970,Ouricuri,71954,6.091670323696285,2609907,Nordeste,1,1.4292,69969,0.572,0.578,0.419
2020,PE,24996,Palmares,57956,10.818269895377098,2610004,Nordeste,3,4.7244,63500,0.622,0.588,0.55
2020,PE,25011,Palmeirina,6732,4.987657810127978,2610103,Nordeste,0,0,7600,0.549,0.554,0.438
2020,PE,25038,Panelas,29626,2.7352475972216115,2610202,Nordeste,0,0,26456,0.569,0.546,0.433
2020,PE,25054,Paranatama,15783,4.298925763373872,2610301,Nordeste,0,0,11566,0.537,0.528,0.418
2020,PE,25070,Parnamirim,27429,3.876007243421768,2610400,Nordeste,0,0,22106,0.599,0.556,0.499
2020,PE,25097,Passira,37225,5.887730855232992,2610509,Nordeste,0,0,28894,0.592,0.559,0.487
2020,PE,25119,Paudalho,65542,5.391658536271526,2610608,Nordeste,1,1.7565,56933,0.639,0.612,0.545
2020,PE,25135,Paulista,292571,2.9130122800230778,2610707,Nordeste,1,0.2991,334376,0.732,0.673,0.703
2020,PE,25151,Pedra,27529,4.232675696227032,2610806,Nordeste,0,0,22668,0.567,0.55,0.445
2020,PE,25178,Pesqueira,49264,6.028388515013565,2610905,Nordeste,2,2.9527,67735,0.61,0.597,0.506
2020,PE,25194,Petrolândia,36419,9.789088934845342,2611002,Nordeste,1,2.7100,36901,0.623,0.604,0.531
2020,PE,25216,Petrolina,308071,5.284886771498424,2611101,Nordeste,8,2.2579,354317,0.697,0.695,0.611
2020,PE,25232,Poção,15100,4.418129394126247,2611200,Nordeste,0,0,11305,0.528,0.542,0.402
2020,PE,25259,Pombos,29268,7.240567703441698,2611309,Nordeste,0,0,27148,0.598,0.584,0.463
2020,PE,25275,Primavera,17451,4.672452027060439,2611408,Nordeste,0,0,15101,0.58,0.572,0.444
2020,PE,25291,Quipapá,22837,5.213174719160969,2611507,Nordeste,0,0,26175,0.552,0.53,0.427
2020,PE,25313,Recife,2358996,6.175004884818855,2611606,Nordeste,73,4.4150,1653461,0.772,0.798,0.698
2020,PE,25330,Riacho Das Almas,32276,5.4744204915889405,2611705,Nordeste,0,0,20646,0.57,0.586,0.418
2020,PE,25356,Ribeirão,41802,6.600477145218752,2611804,Nordeste,0,0,47616,0.602,0.595,0.516
2020,PE,25372,Rio Formoso,24547,5.819534459618329,2611903,Nordeste,2,8.4645,23628,0.613,0.562,0.506
2020,PE,25399,Sairé,17653,4.448725454278602,2612000,Nordeste,0,0,9764,0.585,0.581,0.44
2020,PE,25410,Salgadinho,5929,1.9596289480668554,2612109,Nordeste,0,0,11068,0.534,0.516,0.405
2020,PE,25437,Salgueiro,61034,6.311987237018787,2612208,Nordeste,4,6.5307,61249,0.669,0.645,0.58
2020,PE,25453,Saloá,17102,4.789361807834127,2612307,Nordeste,0,0,15862,0.559,0.559,0.421
2020,PE,25470,Sanharó,24318,4.376962997530504,2612406,Nordeste,0,0,26890,0.603,0.564,0.514
2020,PE,25496,Santa Cruz Do Capibaribe,91311,8.331065701440892,2612505,Nordeste,3,2.7298,109897,0.648,0.667,0.506
2020,PE,25518,Santa Maria Da Boa Vista,44853,6.1614998603703,2612604,Nordeste,0,0,42100,0.59,0.564,0.472
2020,PE,25534,Santa Maria Do Cambucá,17522,4.973249654406508,2612703,Nordeste,0,0,14223,0.548,0.571,0.393
2020,PE,25550,Santa Terezinha,11983,3.2952711902536795,2612802,Nordeste,0,0,11865,0.593,0.54,0.524
2020,PE,25577,São Benedito Do Sul,11565,4.499097366514204,2612901,Nordeste,0,0,16069,0.53,0.499,0.406
2020,PE,25593,São Bento Do Una,49873,6.386353030032445,2613008,Nordeste,0,0,60042,0.593,0.593,0.446
2020,PE,25615,São Caitano,44945,6.0616071747692315,2613107,Nordeste,0,0,37368,0.591,0.583,0.469
2020,PE,25631,São João,26896,5.164114035991205,2613206,Nordeste,0,0,22899,0.57,0.565,0.426
2020,PE,25658,São Joaquim Do Monte,25891,5.709802383668987,2613305,Nordeste,0,0,21398,0.537,0.549,0.381
2020,PE,25674,São José Da Coroa Grande,24765,6.746459285817082,2613404,Nordeste,0,0,21586,0.608,0.585,0.522
2020,PE,25690,São José Do Belmonte,33914,2.828129654164284,2613503,Nordeste,0,0,34021,0.61,0.569,0.52
2020,PE,25712,São José Do Egito,33991,3.7866590816028634,2613602,Nordeste,2,5.8727,34056,0.635,0.602,0.554
2020,PE,25739,São Lourenço Da Mata,115799,8.808918210767084,2613701,Nordeste,1,0.8766,114079,0.653,0.614,0.571
2020,PE,25755,São Vicente Férrer,20591,3.9423183792860748,2613800,Nordeste,0,0,18085,0.549,0.558,0.414
2020,PE,25771,Serra Talhada,86550,5.377481795425835,2613909,Nordeste,4,4.6022,86915,0.661,0.632,0.571
2020,PE,25798,Serrita,22538,4.841395787326655,2614006,Nordeste,0,0,19196,0.595,0.542,0.512
2020,PE,25810,Sertânia,34131,4.387356853710676,2614105,Nordeste,2,5.5479,36050,0.613,0.601,0.51
2020,PE,25836,Sirinhaém,42100,6.481432439098173,2614204,Nordeste,0,0,46361,0.597,0.568,0.492
2020,PE,25852,Moreilândia,14309,4.034426206993498,2614303,Nordeste,0,0,11270,0.6,0.522,0.54
2020,PE,25879,Solidão,8893,1.824863374845807,2614402,Nordeste,0,0,6021,0.585,0.547,0.485
2020,PE,25895,Surubim,68046,6.4056443878673885,2614501,Nordeste,3,4.5699,65647,0.635,0.617,0.548
2020,PE,25917,Tabira,31453,5.026914296640304,2614600,Nordeste,1,3.4838,28704,0.605,0.57,0.504
2020,PE,25933,Tacaimbó,15745,4.9871539633581765,2614709,Nordeste,0,0,12859,0.554,0.536,0.423
2020,PE,25950,Tacaratu,26214,5.137711054369837,2614808,Nordeste,0,0,26106,0.573,0.521,0.507
2020,PE,25976,Itambé,34394,6.759904224285134,2607653,Nordeste,0,0,36471,0.575,0.566,0.463
2020,PE,25992,Taquaritinga Do Norte,31786,6.277243175647122,2615003,Nordeste,5,17.1662,29127,0.641,0.636,0.52
2020,PE,26018,Terezinha,7690,2.574613645342171,2615102,Nordeste,0,0,7198,0.545,0.536,0.425
2020,PE,26034,Terra Nova,12500,4.613124349106608,2615201,Nordeste,0,0,10206,0.599,0.545,0.533
2020,PE,26050,Timbaúba,62008,6.873382810350946,2615300,Nordeste,4,7.5755,52802,0.618,0.592,0.519
2020,PE,26077,Toritama,49402,5.165224825173065,2615409,Nordeste,2,4.3324,46164,0.618,0.655,0.452
2020,PE,26093,Tracunhaém,17324,5.500549594976343,2615508,Nordeste,0,0,13813,0.605,0.567,0.504
2020,PE,26115,Trindade,32490,4.113192185964275,2615607,Nordeste,0,0,30816,0.595,0.602,0.455
2020,PE,26131,Triunfo,16362,3.840054495013876,2615706,Nordeste,1,6.5604,15243,0.67,0.624,0.591
2020,PE,26158,Tupanatinga,18804,5.405000445741191,2615805,Nordeste,0,0,27551,0.519,0.494,0.379
2020,PE,26174,Tuparetama,12700,4.693876814559243,2615904,Nordeste,0,0,8256,0.634,0.612,0.557
2020,PE,26190,Venturosa,22252,3.95460227811554,2616001,Nordeste,0,0,18661,0.592,0.57,0.484
2020,PE,26212,Verdejante,11765,4.600275693710244,2616100,Nordeste,0,0,9553,0.605,0.56,0.52
2020,PE,26239,Vertentes,25225,4.150463562230381,2616209,Nordeste,0,0,20954,0.582,0.602,0.45
2020,PE,26255,Vicência,31141,3.96051873709996,2616308,Nordeste,1,3.0514,32772,0.605,0.551,0.534
2020,PE,26271,Vitória De Santo Antão,144258,6.5840207276594676,2616407,Nordeste,5,3.5821,139583,0.64,0.629,0.543
2020,PE,26298,Camaragibe,161583,8.928514351867344,2603454,Nordeste,1,0.6293,158899,0.692,0.656,0.628
2020,PE,26310,Abreu E Lima,118799,8.556051860071033,2600054,Nordeste,0,0,100346,0.679,0.625,0.632
2020,PE,26336,Itapissuma,29032,4.572617266080608,2607752,Nordeste,0,0,26900,0.633,0.589,0.564
2020,PI,10006,Brasileira,10923,2.819182260388091,2201960,Nordeste,0,0,8347,0.577,0.572,0.446
2020,PI,10014,Agricolândia,7430,2.7973323115193547,2200103,Nordeste,0,0,5131,0.599,0.55,0.526
2020,PI,10022,Alegrete Do Piauí,7077,4.224087555227004,2200277,Nordeste,0,0,4918,0.585,0.564,0.475
2020,PI,10030,Água Branca,24213,5.034170381661487,2200202,Nordeste,2,11.4482,17470,0.639,0.6,0.569
2020,PI,10049,Baixa Grande Do Ribeiro,16118,4.630131598505327,2201150,Nordeste,0,0,11671,0.564,0.537,0.446
2020,PI,10057,Alto Longá,19811,4.552095565913892,2200301,Nordeste,0,0,14339,0.585,0.567,0.47
2020,PI,10065,Bom Princípio Do Piauí,9912,5.521931084717642,2201919,Nordeste,0,0,5651,0.532,0.526,0.372
2020,PI,10073,Altos,50073,6.808202918066196,2200400,Nordeste,5,12.3138,40605,0.614,0.59,0.512
2020,PI,10081,Bonfim Do Piauí,8041,3.4096622515072053,2201929,Nordeste,0,0,5685,0.542,0.542,0.415
2020,PI,10090,Amarante,22953,4.49465930109543,2200509,Nordeste,3,17.0416,17604,0.598,0.574,0.497
2020,PI,10103,Buriti Dos Montes,10438,3.1403798979657545,2202026,Nordeste,0,0,8264,0.574,0.527,0.46
2020,PI,10111,Angical Do Piauí,10576,5.148521129775194,2200608,Nordeste,0,0,6783,0.63,0.61,0.555
2020,PI,10120,Cabeceiras Do Piauí,14078,5.334214805743583,2202059,Nordeste,0,0,10630,0.583,0.54,0.476
2020,PI,10138,Anísio De Abreu,10688,2.981105153598754,2200707,Nordeste,0,0,9938,0.594,0.534,0.512
2020,PI,10146,Caldeirão Grande Do Piauí,7941,3.600604228158224,2202091,Nordeste,0,0,5781,0.588,0.561,0.486
2020,PI,10154,Antônio Almeida,4821,5.0797112424638815,2200806,Nordeste,0,0,3170,0.62,0.579,0.527
2020,PI,10162,Canavieira,5412,4.674525385496109,2202251,Nordeste,0,0,3944,0.583,0.525,0.485
2020,PI,10170,Aroazes,8732,4.784010295860424,2200905,Nordeste,0,0,5827,0.583,0.563,0.468
2020,PI,10189,Coivaras,8377,4.474495124987414,2202737,Nordeste,0,0,4032,0.565,0.543,0.453
2020,PI,10197,Arraial,6683,4.466682614881905,2201002,Nordeste,0,0,4720,0.56,0.514,0.449
2020,PI,10200,Colônia Do Gurguéia,8072,4.536346927181383,2202752,Nordeste,0,0,6516,0.628,0.578,0.55
2020,PI,10219,Avelino Lopes,14500,4.563999450192732,2201101,Nordeste,0,0,11326,0.554,0.532,0.442
2020,PI,10227,Colônia Do Piauí,9745,3.9566714487805017,2202778,Nordeste,0,0,7661,0.588,0.57,0.462
2020,PI,10235,Barras,53186,6.084680651096463,2201200,Nordeste,6,12.7159,47185,0.595,0.558,0.485
2020,PI,10243,Coronel José Dias,8111,2.951618247271882,2202851,Nordeste,0,0,4685,0.546,0.518,0.433
2020,PI,10251,Barreiras Do Piauí,5970,4.42366686409657,2201309,Nordeste,0,0,3352,0.557,0.56,0.423
2020,PI,10260,Fartura Do Piauí,7157,2.7531608785644184,2203750,Nordeste,0,0,5319,0.548,0.506,0.441
2020,PI,10278,Barro Duro,7409,4.161747659716001,2201408,Nordeste,0,0,7027,0.612,0.611,0.514
2020,PI,10286,Jacobina Do Piauí,8181,3.641663127682294,2205151,Nordeste,1,17.4551,5729,0.535,0.509,0.416
2020,PI,10294,Batalha,30165,5.5167574390344845,2201507,Nordeste,1,3.7168,26905,0.545,0.54,0.398
2020,PI,10308,Jardim Do Mulato,7143,3.9743284879543195,2205250,Nordeste,0,0,4513,0.593,0.532,0.55
2020,PI,10316,Beneditinos,11393,3.2689460392813636,2201606,Nordeste,0,0,10473,0.557,0.561,0.394
2020,PI,10324,Lagoa Alegre,12472,4.962719144182042,2205557,Nordeste,0,0,8577,0.55,0.538,0.425
2020,PI,10332,Bertolínia,7171,3.1475993966930496,2201705,Nordeste,0,0,5507,0.612,0.596,0.507
2020,PI,10340,Lagoa Do Barro Do Piauí,6611,3.5221052081886954,2205565,Nordeste,0,0,4656,0.502,0.474,0.358
2020,PI,10359,Bocaina,9195,3.466756270024266,2201804,Nordeste,0,0,4505,0.632,0.614,0.532
2020,PI,10367,Marcolândia,11505,5.426256080785671,2205953,Nordeste,0,0,8543,0.562,0.578,0.438
2020,PI,10375,Bom Jesus,28273,5.574417000679555,2201903,Nordeste,2,7.8780,25387,0.668,0.665,0.562
2020,PI,10383,Patos Do Piauí,8802,4.075018432868015,2207777,Nordeste,0,0,6406,0.563,0.529,0.448
2020,PI,10391,Buriti Dos Lopes,25105,5.094045137518102,2202000,Nordeste,0,0,19807,0.565,0.544,0.452
2020,PI,10405,Passagem Franca Do Piauí,6335,5.162483803010128,2207751,Nordeste,0,0,4323,0.561,0.594,0.393
2020,PI,10413,Campinas Do Piauí,8477,3.374122908937479,2202109,Nordeste,0,0,5620,0.544,0.524,0.397
2020,PI,10421,Queimada Nova,10937,3.9655911660696894,2208650,Nordeste,0,0,9017,0.515,0.49,0.368
2020,PI,10430,Campo Maior,51974,7.061474523332891,2202208,Nordeste,5,10.6626,46893,0.656,0.629,0.566
2020,PI,10448,Santa Cruz Dos Milagres,5436,3.359963869419607,2209153,Nordeste,0,0,4033,0.577,0.524,0.509
2020,PI,10456,Canto Do Buriti,22448,3.0699380915284666,2202307,Nordeste,1,4.7041,21258,0.576,0.571,0.462
2020,PI,10464,Santa Rosa Do Piauí,7315,3.9410454225504865,2209377,Nordeste,0,0,5255,0.567,0.539,0.483
2020,PI,10472,Capitão De Campos,15282,4.022618551223261,2202406,Nordeste,0,0,11445,0.583,0.552,0.465
2020,PI,10480,Santana Do Piauí,6581,3.501616168688572,2209351,Nordeste,0,0,4642,0.574,0.539,0.476
2020,PI,10499,Caracol,12621,2.0277198159718863,2202505,Nordeste,0,0,10964,0.552,0.533,0.409
2020,PI,10502,São Braz Do Piauí,6503,2.096758525749358,2209559,Nordeste,0,0,4451,0.596,0.533,0.514
2020,PI,10510,Castelo Do Piauí,23259,5.216160587385293,2202604,Nordeste,1,5.0723,19715,0.587,0.566,0.473
2020,PI,10529,São José Do Divino,7730,5.044383353853198,2210052,Nordeste,0,0,5354,0.565,0.529,0.44
2020,PI,10537,Cocal,31914,5.330660618272084,2202703,Nordeste,0,0,27845,0.497,0.516,0.334
2020,PI,10545,Sigefredo Pacheco,13566,4.970918202196885,2210656,Nordeste,0,0,10058,0.581,0.518,0.496
2020,PI,10553,Conceição Do Canindé,7474,4.854290998796957,2202802,Nordeste,0,0,4807,0.589,0.559,0.482
2020,PI,10561,São Lourenço Do Piauí,8429,3.9964884494924156,2210359,Nordeste,0,0,4577,0.595,0.56,0.499
2020,PI,10570,Corrente,29540,6.085134262037348,2202901,Nordeste,5,18.7203,26709,0.642,0.62,0.54
2020,PI,10588,Várzea Branca,7372,3.2845652632450517,2211357,Nordeste,0,0,4938,0.553,0.518,0.44
2020,PI,10596,Cristalândia Do Piauí,8859,2.140492441649046,2203008,Nordeste,0,0,8323,0.573,0.521,0.469
